lat,lon,type,name
55.963842,-3.458325,bus,
55.96355,-3.458699,bus,
55.96246,-3.449863,bus,
55.961586,-3.447763,bus,
55.967689,-3.456723,bus,
55.952277,-3.46364,bus,
55.952122,-3.463153,bus,
55.852294,-3.567723,bus,
55.852026,-3.569741,bus,
55.851385,-3.572063,bus,
55.851087,-3.572163,bus,
55.850676,-3.574095,bus,
55.850403,-3.574388,bus,
55.849643,-3.5776,bus,
55.84938,-3.577733,bus,
55.848672,-3.580404,bus,
55.848151,-3.581069,bus,
55.847772,-3.582619,bus,
55.901207,-3.406918,bus,
55.901164,-3.407524,bus,
55.900219,-3.39743,bus,
55.900204,-3.397126,bus,
55.90159,-3.393753,bus,
55.901441,-3.393427,bus,
55.947495,-3.360332,bus,
55.938221,-3.251911,bus,
55.938063,-3.25245,bus,
55.928934,-3.293322,bus,
55.928801,-3.293958,bus,
55.940523,-3.321454,bus,
55.940384,-3.321834,bus,
55.9381,-3.33205,bus,
55.937923,-3.332556,bus,
55.937944,-3.318084,bus,
55.938101,-3.318554,bus,
55.945801,-3.21917,bus,
55.945751,-3.219713,bus,
55.940153,-3.353831,bus,
55.940004,-3.354306,bus,
55.94199,-3.237351,bus,
55.942227,-3.236974,bus,
55.931262,-3.314416,bus,
55.931511,-3.314713,bus,
55.927363,-3.306794,bus,
55.927268,-3.307255,bus,
55.951862,-3.19758,bus,
55.951732,-3.198089,bus,
55.932365,-3.275348,bus,
55.932252,-3.275825,bus,
55.948689,-3.21151,bus,
55.948488,-3.21184,bus,
55.954671,-3.192446,bus,
55.954466,-3.192215,bus,
55.979946,-3.188768,bus,
55.980042,-3.177873,bus,
55.980242,-3.177607,bus,
55.978145,-3.166598,bus,
55.97806,-3.166114,bus,
55.975169,-3.166829,bus,
55.97489,-3.166884,bus,
55.970915,-3.171027,bus,
55.970707,-3.171148,bus,
55.965475,-3.176181,bus,
55.965258,-3.176303,bus,
55.960906,-3.181328,bus,
55.960661,-3.181545,bus,
55.956817,-3.186954,bus,
55.956716,-3.187207,bus,
55.95182961,-3.19794897,tram,
55.94862862,-3.211613477,tram,
55.94592306,-3.2196347,tram,
55.97793353,-3.16603712,tram,
55.97569742,-3.166381392,tram,
55.98007227,-3.177868037,tram,
55.98055034,-3.191317716,tram,
55.95463091,-3.192286465,tram,
55.95681107,-3.186848507,tram,
55.96079805,-3.181508717,tram,
55.96565255,-3.17606489,tram,
55.97034683,-3.171983859,tram,
55.94175866,-3.237365516,tram,
55.93821629,-3.251687914,tram,
55.93236903,-3.275506211,tram,
55.92872413,-3.294502907,tram,
55.9273319,-3.307229459,tram,
55.93122878,-3.314464964,tram,
55.93828281,-3.318890659,tram,
55.93798368,-3.332226129,tram,
55.94745644,-3.360357248,tram,
55.94008606,-3.354020339,tram,
55.94045861,-3.321522351,tram,
55.95648526,-3.189017845,tram,
55.94049408,-3.344957829,tram,
55.95182961,-3.19794897,train,Waverley station
55.94576422,-3.218247236,train,Haymarket
55.92631206,-3.244103718,train,Slateford
55.94071648,-3.320360184,train,Edinburgh Gateway
55.91426923,-3.284311295,train,Westerhailes
55.90012456,-3.318300247,train,Curriehill
55.93639616,-3.299615289,train,South Gyle
55.91895462,-3.264706307,train,Kingsknowe
55.98597834,-3.381329277,train,Dalmeny
55.93354681,-3.072674474,train,Mussleburgh
55.93318281,-3.091356946,train,Newcraighall
55.94228188,-3.100779411,train,Bruntstane
55.91770948,-3.090382209,train,Shawfair
55.93895349,-3.355829487,park_n_ride,Ingliston_west
55.91703727,-3.314136764,park_n_ride,Hermiston_west
55.93375387,-3.092704714,park_n_ride,Newcraighall_east
56.02282599,-3.406354442,park_n_ride,Ferrytoll_north
55.90526168,-3.098875056,park_n_ride,Sheriffhall_south
55.89498679,-3.17045733,park_n_ride,Straiton_south
55.94230583,-3.011211933,park_n_ride,Wallyford_east
55.94926637,-3.360770129,airport,Edinburgh Airport
